#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-01-01 00:00:00+00:00 2014-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
JFK,2014-07-26 11:51,-73.7622,40.6386,71.96,57.92,61.28,250.00,7.00,0.00,30.02,1016.40,10.00,M,SCT,BKN,M,M,16000.00,24000.00,M,M,M,M,M,M,M,M,M,71.96,KJFK 261151Z 25007KT 10SM SCT160 BKN240 22/14 A3002 RMK AO2 SLP164 T02220144 10222 20206 51005
JFK,2014-07-26 12:51,-73.7622,40.6386,75.02,60.98,61.66,220.00,7.00,0.00,30.01,1016.30,10.00,M,BKN,BKN,M,M,14000.00,24000.00,M,M,M,M,M,M,M,M,M,75.02,KJFK 261251Z 22007KT 10SM BKN140 BKN240 24/16 A3001 RMK AO2 SLP163 T02390161
JFK,2014-07-26 13:51,-73.7622,40.6386,75.92,60.08,57.96,200.00,6.00,0.00,30.01,1016.10,10.00,M,SCT,BKN,BKN,M,14000.00,19000.00,24000.00,M,M,M,M,M,M,M,M,75.92,KJFK 261351Z 20006KT 10SM SCT140 BKN190 BKN240 24/16 A3001 RMK AO2 SLP161 T02440156
JFK,2014-07-26 14:51,-73.7622,40.6386,75.92,59.00,55.77,210.00,8.00,0.00,30.01,1016.30,10.00,M,BKN,BKN,OVC,M,7000.00,14000.00,22000.00,M,M,M,M,M,M,M,M,75.92,KJFK 261451Z 21008KT 10SM BKN070 BKN140 OVC220 24/15 A3001 RMK AO2 SLP163 T02440150 55001
JFK,2014-07-26 15:51,-73.7622,40.6386,75.92,62.06,62.17,200.00,4.00,0.0001,30.00,1015.90,10.00,M,FEW,SCT,BKN,OVC,3500.00,7000.00,10000.00,14000.00,-RA,M,M,M,M,M,M,75.92,KJFK 261551Z 20004KT 10SM -RA FEW035 SCT070 BKN100 OVC140 24/17 A3000 RMK AO2 RAB41 SLP159 P0000 T02440167
JFK,2014-07-26 16:51,-73.7622,40.6386,78.08,64.04,62.05,200.00,7.00,0.0001,29.98,1015.20,10.00,M,FEW,SCT,BKN,OVC,2800.00,7000.00,10000.00,14000.00,M,M,M,M,M,M,M,78.08,KJFK 261651Z 20007KT 10SM FEW028 SCT070 BKN100 OVC140 26/18 A2998 RMK AO2 RAE10 SLP152 P0000 T02560178
JFK,2014-07-26 17:51,-73.7622,40.6386,78.08,62.96,59.74,230.00,4.00,0.00,29.97,1014.70,10.00,M,FEW,SCT,BKN,M,3000.00,9000.00,14000.00,M,M,M,M,M,M,M,M,78.08,KJFK 261751Z 23004KT 10SM FEW030 SCT090 BKN140 26/17 A2997 RMK AO2 SLP147 60000 T02560172 10261 20222 58016
JFK,2014-07-26 18:51,-73.7622,40.6386,78.98,62.96,57.99,180.00,9.00,0.00,29.97,1014.70,10.00,M,FEW,BKN,M,M,3000.00,14000.00,M,M,M,M,M,M,M,M,M,80.52,KJFK 261851Z 18009KT 10SM FEW030 BKN140 26/17 A2997 RMK AO2 SLP147 T02610172 $
JFK,2014-07-26 19:51,-73.7622,40.6386,78.08,62.96,59.74,170.00,10.00,0.00,29.95,1014.30,10.00,M,FEW,BKN,M,M,3000.00,12000.00,M,M,M,M,M,M,M,M,M,78.08,KJFK 261951Z 17010KT 10SM FEW030 BKN120 26/17 A2995 RMK AO2 SLP143 T02560172 $
JFK,2014-07-26 20:51,-73.7622,40.6386,78.08,64.94,64.03,180.00,15.00,0.00,29.94,1014.00,10.00,M,SCT,BKN,M,M,4000.00,11000.00,M,M,M,M,M,M,M,M,M,78.08,KJFK 262051Z 18015KT 10SM SCT040 BKN110 26/18 A2994 RMK AO2 SLP140 RASH W T02560183 58007 $
JFK,2014-07-26 21:51,-73.7622,40.6386,75.92,68.00,76.48,180.00,10.00,0.09,29.93,1013.40,10.00,M,FEW,SCT,BKN,M,3500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,75.92,KJFK 262151Z 18010KT 10SM FEW035 SCT080 BKN100 24/20 A2993 RMK AO2 RAB06E36 SLP134 P0009 T02440200 $
JFK,2014-07-26 22:51,-73.7622,40.6386,75.02,66.92,75.93,190.00,13.00,0.00,29.92,1013.20,10.00,M,FEW,SCT,M,M,3500.00,9500.00,M,M,M,M,M,M,M,M,M,75.02,KJFK 262251Z 19013KT 10SM FEW035 SCT095 24/19 A2992 RMK AO2 SLP132 T02390194 $
JFK,2014-07-26 23:51,-73.7622,40.6386,73.94,66.92,78.72,180.00,11.00,0.00,29.92,1013.10,10.00,M,FEW,SCT,M,M,3500.00,9500.00,M,M,M,M,M,M,M,M,M,73.94,KJFK 262351Z 18011KT 10SM FEW035 SCT095 23/19 A2992 RMK AO2 SLP131 60009 T02330194 10272 20233 56009 $
JFK,2014-07-27 00:51,-73.7622,40.6386,73.94,66.92,78.72,180.00,12.00,0.00,29.93,1013.50,10.00,M,SCT,BKN,M,M,3300.00,9500.00,M,M,M,M,M,M,M,M,M,73.94,KJFK 270051Z 18012KT 10SM SCT033 BKN095 23/19 A2993 RMK AO2 SLP135 T02330194 $
JFK,2014-07-27 01:51,-73.7622,40.6386,73.94,68.00,81.71,180.00,12.00,0.00,29.92,1013.30,10.00,M,FEW,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,73.94,KJFK 270151Z 18012KT 10SM FEW095 23/20 A2992 RMK AO2 SLP133 T02330200 $
JFK,2014-07-27 02:51,-73.7622,40.6386,73.04,69.08,87.41,190.00,11.00,0.00,29.93,1013.30,10.00,M,FEW,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,74.15,KJFK 270251Z 19011KT 10SM FEW095 23/21 A2993 RMK AO2 SLP133 T02280206 51002 $
JFK,2014-07-27 03:51,-73.7622,40.6386,73.04,68.00,84.22,220.00,6.00,0.00,29.92,1013.10,10.00,M,FEW,SCT,SCT,M,9500.00,17000.00,25000.00,M,M,M,M,M,M,M,M,73.04,KJFK 270351Z 22006KT 10SM FEW095 SCT170 SCT250 23/20 A2992 RMK AO2 SLP131 T02280200 $
JFK,2014-07-27 04:51,-73.7622,40.6386,71.96,66.92,84.16,220.00,6.00,0.00,29.91,1012.80,10.00,M,FEW,BKN,BKN,M,4000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,71.96,KJFK 270451Z 22006KT 10SM FEW040 BKN170 BKN250 22/19 A2991 RMK AO2 SLP128 T02220194 402720206 $
JFK,2014-07-27 05:51,-73.7622,40.6386,71.06,66.92,86.77,200.00,3.00,0.00,29.89,1012.10,10.00,M,BKN,BKN,M,M,17000.00,25000.00,M,M,M,M,M,M,M,M,M,71.06,KJFK 270551Z 20003KT 10SM BKN170 BKN250 22/19 A2989 RMK AO2 SLP121 T02170194 10233 20217 58013 $
JFK,2014-07-27 06:51,-73.7622,40.6386,71.06,66.92,86.77,170.00,6.00,0.00,29.85,1010.90,10.00,M,SCT,SCT,M,M,17000.00,25000.00,M,M,M,M,M,M,M,M,M,71.06,KJFK 270651Z 17006KT 10SM SCT170 SCT250 22/19 A2985 RMK AO2 SLP109 T02170194 $
JFK,2014-07-27 07:51,-73.7622,40.6386,71.06,68.00,90.06,200.00,6.00,0.00,29.86,1011.00,10.00,M,FEW,SCT,SCT,M,4000.00,17000.00,25000.00,M,M,M,M,M,M,M,M,72.10,KJFK 270751Z 20006KT 10SM FEW040 SCT170 SCT250 22/20 A2986 RMK AO2 SLP110 T02170200 $
JFK,2014-07-27 08:51,-73.7622,40.6386,71.96,68.00,87.35,210.00,8.00,0.00,29.85,1010.80,10.00,M,FEW,SCT,SCT,M,800.00,17000.00,25000.00,M,M,M,M,M,M,M,M,72.96,KJFK 270851Z 21008KT 10SM FEW008 SCT170 SCT250 22/20 A2985 RMK AO2 SLP108 T02220200 56013 $
JFK,2014-07-27 09:51,-73.7622,40.6386,71.96,68.00,87.35,210.00,9.00,0.00,29.84,1010.60,10.00,M,FEW,SCT,BKN,BKN,800.00,6000.00,9000.00,14000.00,M,M,M,M,M,M,M,72.96,KJFK 270951Z 21009KT 10SM FEW008 SCT060 BKN090 BKN140 BKN250 22/20 A2984 RMK AO2 SLP106 T02220200 $
JFK,2014-07-27 10:51,-73.7622,40.6386,73.04,69.08,87.41,180.00,6.00,0.0001,29.83,1010.00,10.00,M,FEW,SCT,BKN,BKN,900.00,6500.00,9000.00,14000.00,-RA,M,M,M,M,M,M,74.15,KJFK 271051Z 18006KT 10SM -RA FEW009 SCT065 BKN090 BKN140 BKN250 23/21 A2983 RMK AO2 RAB47 SLP100 P0000 T02280206 $
JFK,2014-07-27 11:51,-73.7622,40.6386,75.02,71.06,87.50,200.00,11.00,0.0001,29.81,1009.50,10.00,M,SCT,SCT,BKN,BKN,600.00,6000.00,14000.00,25000.00,M,M,M,M,M,M,M,76.33,KJFK 271151Z 20011KT 10SM SCT006 SCT060 BKN140 BKN250 24/22 A2981 RMK AO2 RAE1059 SLP095 P0000 60000 70009 T02390217 10239 20217 58013 $
JFK,2014-07-27 12:51,-73.7622,40.6386,75.02,71.06,87.50,190.00,11.00,0.00,29.80,1009.00,10.00,M,SCT,BKN,BKN,BKN,900.00,5500.00,17000.00,25000.00,M,M,M,M,M,M,M,76.33,KJFK 271251Z 19011KT 10SM SCT009 BKN055 BKN170 BKN250 24/22 A2980 RMK AO2 SLP090 T02390217 $
JFK,2014-07-27 13:51,-73.7622,40.6386,77.00,71.06,81.92,190.00,15.00,0.00,29.79,1008.80,10.00,M,SCT,BKN,BKN,BKN,900.00,4800.00,7500.00,17000.00,M,M,M,M,M,M,M,78.25,KJFK 271351Z 19015KT 10SM SCT009 BKN048 BKN075 BKN170 BKN250 25/22 A2979 RMK AO2 SLP088 SCT V BKN T02500217 $
JFK,2014-07-27 14:35,-73.7622,40.6386,75.20,69.80,83.32,200.00,15.00,0.0001,29.79,M,10.00,M,FEW,BKN,OVC,M,900.00,1600.00,11000.00,M,M,M,M,M,M,M,M,76.34,KJFK 271435Z 20015KT 10SM FEW009 BKN016 OVC110 24/21 A2979 RMK AO2 RAB04E16 P0000 $
JFK,2014-07-27 14:51,-73.7622,40.6386,75.02,69.98,84.34,190.00,13.00,0.01,29.79,1008.70,10.00,20.00,FEW,BKN,BKN,BKN,900.00,1600.00,11000.00,25000.00,M,M,M,M,M,M,M,76.19,KJFK 271451Z 19013G20KT 10SM FEW009 BKN016 BKN110 BKN250 24/21 A2979 RMK AO2 RAB04E16 SLP087 P0001 60001 T02390211 56008 $
JFK,2014-07-27 15:32,-73.7622,40.6386,78.80,71.60,78.62,180.00,15.00,0.00,29.77,M,10.00,M,FEW,SCT,BKN,BKN,900.00,2400.00,12000.00,25000.00,M,M,M,M,M,M,M,81.70,KJFK 271532Z 18015KT 10SM FEW009 SCT024 BKN120 BKN250 26/22 A2977 RMK AO2 $
JFK,2014-07-27 15:51,-73.7622,40.6386,78.98,69.98,73.97,210.00,14.00,0.00,29.77,1008.20,10.00,M,FEW,SCT,BKN,BKN,900.00,2400.00,10000.00,25000.00,M,M,M,M,M,M,M,81.69,KJFK 271551Z 21014KT 10SM FEW009 SCT024 BKN100 BKN250 26/21 A2977 RMK AO2 SLP082 T02610211 $
JFK,2014-07-27 16:51,-73.7622,40.6386,80.06,71.06,74.07,190.00,13.00,0.00,29.75,1007.50,10.00,M,FEW,SCT,BKN,BKN,2300.00,4800.00,6000.00,25000.00,M,M,M,M,M,M,M,83.56,KJFK 271651Z 19013KT 10SM FEW023 SCT048 BKN060 BKN250 27/22 A2975 RMK AO2 SLP075 T02670217
JFK,2014-07-27 17:51,-73.7622,40.6386,82.04,71.06,69.43,190.00,10.00,0.00,29.74,1007.10,10.00,M,FEW,BKN,BKN,M,2500.00,5000.00,25000.00,M,M,M,M,M,M,M,M,86.39,KJFK 271751Z 19010KT 10SM FEW025 BKN050 BKN250 28/22 A2974 RMK AO2 SLP071 60001 T02780217 10278 20233 56016
JFK,2014-07-27 18:51,-73.7622,40.6386,82.04,71.96,71.59,170.00,14.00,0.00,29.74,1007.10,10.00,M,SCT,BKN,M,M,5500.00,7500.00,M,M,M,M,M,M,M,M,M,86.87,KJFK 271851Z 17014KT 10SM SCT055 BKN075 28/22 A2974 RMK AO2 SLP071 T02780222
JFK,2014-07-27 19:51,-73.7622,40.6386,82.04,71.06,69.43,180.00,13.00,0.00,29.73,1006.60,10.00,M,FEW,SCT,M,M,5500.00,23000.00,M,M,M,M,M,M,M,M,M,86.39,KJFK 271951Z 18013KT 10SM FEW055 SCT230 28/22 A2973 RMK AO2 SLP066 T02780217
JFK,2014-07-27 20:51,-73.7622,40.6386,82.94,71.06,67.44,170.00,10.00,0.00,29.71,1005.90,10.00,M,FEW,SCT,M,M,5500.00,24000.00,M,M,M,M,M,M,M,M,M,87.60,KJFK 272051Z 17010KT 10SM FEW055 SCT240 28/22 A2971 RMK AO2 SLP059 T02830217 58012
JFK,2014-07-27 21:51,-73.7622,40.6386,82.04,69.98,66.93,190.00,11.00,0.00,29.69,1005.40,10.00,M,FEW,SCT,M,M,5500.00,24000.00,M,M,M,M,M,M,M,M,M,85.85,KJFK 272151Z 19011KT 10SM FEW055 SCT240 28/21 A2969 RMK AO2 SLP054 T02780211
JFK,2014-07-27 22:51,-73.7622,40.6386,78.98,69.98,73.97,190.00,13.00,0.00,29.68,1005.20,10.00,M,FEW,SCT,BKN,M,5500.00,23000.00,28000.00,M,M,M,M,M,M,M,M,81.69,KJFK 272251Z 19013KT 10SM FEW055 SCT230 BKN280 26/21 A2968 RMK AO2 SLP052 T02610211
JFK,2014-07-27 23:51,-73.7622,40.6386,78.08,71.06,79.05,180.00,11.00,0.00,29.68,1005.00,10.00,M,FEW,BKN,BKN,M,5000.00,23000.00,28000.00,M,M,M,M,M,M,M,M,80.42,KJFK 272351Z 18011KT 10SM FEW050 BKN230 BKN280 26/22 A2968 RMK AO2 SLP050 T02560217 10289 20256 56009
JFK,2014-07-28 00:51,-73.7622,40.6386,78.98,71.06,76.74,200.00,14.00,0.00,29.68,1005.10,10.00,M,FEW,SCT,BKN,BKN,5000.00,13000.00,21000.00,28000.00,M,M,M,M,M,M,M,81.90,KJFK 280051Z 20014KT 10SM FEW050 SCT130 BKN210 BKN280 26/22 A2968 RMK AO2 SLP051 T02610217
JFK,2014-07-28 01:51,-73.7622,40.6386,80.06,71.06,74.07,220.00,11.00,0.00,29.69,1005.50,10.00,M,SCT,BKN,OVC,M,16000.00,22000.00,28000.00,M,M,M,M,M,M,M,M,83.56,KJFK 280151Z 22011KT 10SM SCT160 BKN220 OVC280 27/22 A2969 RMK AO2 SLP055 T02670217
JFK,2014-07-28 02:51,-73.7622,40.6386,78.98,71.06,76.74,220.00,6.00,0.00,29.69,1005.20,10.00,M,OVC,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,81.90,KJFK 280251Z 22006KT 10SM OVC130 26/22 A2969 RMK AO2 SLP052 T02610217 50003
JFK,2014-07-28 03:51,-73.7622,40.6386,77.00,71.06,81.92,190.00,10.00,0.00,29.67,1004.70,10.00,M,FEW,OVC,M,M,4000.00,14000.00,M,M,M,M,M,M,M,M,M,78.25,KJFK 280351Z 19010KT 10SM FEW040 OVC140 25/22 A2967 RMK AO2 SLP047 OCNL LTGICCACG DSNT W CB DSNT W MOV NE T02500217
JFK,2014-07-28 04:51,-73.7622,40.6386,77.00,71.06,81.92,180.00,11.00,0.00,29.66,1004.20,10.00,M,FEW,SCT,OVC,M,1800.00,5000.00,13000.00,M,M,M,M,M,M,M,M,78.25,KJFK 280451Z 18011KT 10SM FEW018 SCT050 OVC130 25/22 A2966 RMK AO2 SLP042 OCNL LTGIC DSNT W-NW CB DSNT W-NW MOV NE T02500217 402890217
JFK,2014-07-28 05:36,-73.7622,40.6386,75.20,71.60,88.59,180.00,7.00,0.01,29.64,M,7.00,M,FEW,SCT,OVC,M,1200.00,5000.00,11000.00,M,-TSRA,M,M,M,M,M,M,76.58,KJFK 280536Z 18007KT 7SM -TSRA FEW012 SCT050 OVC110 24/22 A2964 RMK AO2 TSB36RAB15 OCNL LTGICCCCA SW-NW TS SW-NW MOV NE P0001
JFK,2014-07-28 05:51,-73.7622,40.6386,75.02,71.96,90.22,190.00,9.00,0.05,29.63,1003.30,6.00,M,SCT,OVC,M,M,5000.00,11000.00,M,M,TSRA BR,M,M,M,M,M,M,76.46,KJFK 280551Z 19009KT 6SM TSRA BR SCT050CB OVC110 24/22 A2963 RMK AO2 TSB36RAB15 SLP033 OCNL LTGICCCCA SW-N TS SW-N MOV NE P0005 60005 T02390222 10267 20239 58019
JFK,2014-07-28 06:27,-73.7622,40.6386,75.20,71.60,88.59,140.00,6.00,0.09,29.58,M,6.00,M,FEW,SCT,OVC,M,900.00,5000.00,12000.00,M,TSRA BR,M,M,M,M,M,M,76.58,KJFK 280627Z 14006KT 6SM TSRA BR FEW009 SCT050CB OVC120 24/22 A2958 RMK AO2 OCNL LTGICCC OHD-NE TS OHD-NE MOV NE P0009
JFK,2014-07-28 06:51,-73.7622,40.6386,75.02,71.96,90.22,170.00,13.00,0.14,29.59,1002.10,6.00,M,SCT,BKN,OVC,M,900.00,5000.00,10000.00,M,TSRA BR,M,M,M,M,M,M,76.46,KJFK 280651Z 17013KT 6SM TSRA BR SCT009 BKN050CB OVC100 24/22 A2959 RMK AO2 SLP021 FRQ LTGICCCCA S-SW TS S-SW MOV NE P0014 T02390222
JFK,2014-07-28 07:51,-73.7622,40.6386,71.06,64.94,81.00,240.00,21.00,0.30,29.59,1002.00,8.00,M,FEW,BKN,OVC,M,700.00,5000.00,11000.00,M,TSRA,M,M,M,34.00,170.00,2014-07-28 07:16,71.06,KJFK 280751Z 24021KT 8SM TSRA FEW007 BKN050CB OVC110 22/18 A2959 RMK AO2 PK WND 17034/0716 SLP020 OCNL LTGICCCCA E-S TS E-S MOV NE P0030 T02170183
JFK,2014-07-28 08:10,-73.7622,40.6386,71.60,66.20,83.09,230.00,9.00,0.00,29.57,M,10.00,M,FEW,OVC,M,M,5000.00,13000.00,M,M,-RA,M,M,M,M,M,M,71.60,KJFK 280810Z 23009KT 10SM -RA FEW050 OVC130 22/19 A2957
JFK,2014-07-28 08:51,-73.7622,40.6386,69.98,66.02,87.26,160.00,4.00,0.02,29.55,1000.70,10.00,M,FEW,BKN,OVC,M,6000.00,13000.00,20000.00,M,-RA,M,M,M,M,M,M,69.98,KJFK 280851Z 16004KT 10SM -RA FEW060 BKN130 OVC200 21/19 A2955 RMK AO2 TSE10 SLP007 OCNL LTGIC DSNT E CB DSNT E MOV NE P0002 60046 T02110189 58027
JFK,2014-07-28 09:51,-73.7622,40.6386,71.06,66.92,86.77,150.00,8.00,0.0001,29.57,1001.30,10.00,M,FEW,SCT,BKN,M,6000.00,13000.00,18000.00,M,M,M,M,M,M,M,M,71.06,KJFK 280951Z 15008KT 10SM FEW060 SCT130 BKN180 22/19 A2957 RMK AO2 RAE0857 SLP013 P0000 T02170194
JFK,2014-07-28 10:51,-73.7622,40.6386,71.96,68.00,87.35,170.00,12.00,0.00,29.57,1001.50,10.00,M,SCT,BKN,BKN,BKN,1000.00,3200.00,12000.00,25000.00,M,M,M,M,M,M,M,72.96,KJFK 281051Z 17012KT 10SM SCT010 BKN032 BKN120 BKN250 22/20 A2957 RMK AO2 SLP015 T02220200
JFK,2014-07-28 11:51,-73.7622,40.6386,73.04,68.00,84.22,180.00,12.00,0.00,29.56,1000.90,10.00,M,SCT,BKN,BKN,BKN,1000.00,2300.00,12000.00,25000.00,M,M,M,M,M,M,M,73.04,KJFK 281151Z 18012KT 10SM SCT010 BKN023 BKN120 BKN250 23/20 A2956 RMK AO2 SLP009 60046 70052 T02280200 10239 20211 50003
JFK,2014-07-28 12:51,-73.7622,40.6386,73.04,69.08,87.41,230.00,9.00,0.00,29.57,1001.40,10.00,M,SCT,BKN,OVC,M,1000.00,1500.00,2300.00,M,M,M,M,M,M,M,M,74.15,KJFK 281251Z 23009KT 10SM SCT010 BKN015 OVC023 23/21 A2957 RMK AO2 SLP014 T02280206
JFK,2014-07-28 13:28,-73.7622,40.6386,73.40,68.00,83.21,220.00,9.00,0.00,29.57,M,10.00,M,FEW,SCT,SCT,M,1000.00,1500.00,15000.00,M,M,M,M,M,M,M,M,73.40,KJFK 281328Z 22009KT 10SM FEW010 SCT015 SCT150 23/20 A2957 RMK AO2
JFK,2014-07-28 13:51,-73.7622,40.6386,75.92,69.08,79.37,200.00,10.00,0.00,29.57,1001.20,10.00,M,FEW,SCT,SCT,SCT,1000.00,1500.00,15000.00,20000.00,M,M,M,M,M,M,M,76.94,KJFK 281351Z 20010KT 10SM FEW010 SCT015 SCT150 SCT200 24/21 A2957 RMK AO2 SLP012 T02440206
JFK,2014-07-28 14:51,-73.7622,40.6386,78.08,68.00,71.19,240.00,11.00,0.00,29.56,1000.90,10.00,M,SCT,BKN,BKN,M,1500.00,2200.00,15000.00,M,M,M,M,M,M,M,M,78.08,KJFK 281451Z 24011KT 10SM SCT015 BKN022 BKN150 26/20 A2956 RMK AO2 SLP009 T02560200 58001
JFK,2014-07-28 15:51,-73.7622,40.6386,80.06,66.92,64.26,260.00,12.00,0.00,29.56,1001.00,10.00,M,SCT,BKN,M,M,2500.00,3500.00,M,M,M,M,M,M,M,M,M,82.36,KJFK 281551Z 26012KT 10SM SCT025 BKN035 27/19 A2956 RMK AO2 SLP010 T02670194
JFK,2014-07-28 16:51,-73.7622,40.6386,80.96,64.94,58.26,230.00,11.00,0.00,29.54,1000.40,10.00,M,SCT,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,82.76,KJFK 281651Z 23011KT 10SM SCT037 27/18 A2954 RMK AO2 SLP004 T02720183
JFK,2014-07-28 17:51,-73.7622,40.6386,82.04,64.04,54.50,230.00,16.00,0.00,29.53,1000.00,10.00,M,FEW,SCT,SCT,M,4100.00,5000.00,15000.00,M,M,M,M,M,M,M,M,83.52,KJFK 281751Z 23016KT 10SM FEW041 SCT050 SCT150 28/18 A2953 RMK AO2 SLP000 T02780178 10283 20228 58008
JFK,2014-07-28 18:51,-73.7622,40.6386,84.02,62.96,49.22,230.00,18.00,0.00,29.53,1000.10,10.00,M,SCT,SCT,M,M,4700.00,10000.00,M,M,M,M,M,M,M,M,M,84.99,KJFK 281851Z 23018KT 10SM SCT047 SCT100 29/17 A2953 RMK AO2 SLP001 T02890172
JFK,2014-07-28 19:51,-73.7622,40.6386,82.04,62.06,50.84,240.00,19.00,0.00,29.54,1000.40,10.00,25.00,SCT,SCT,SCT,M,4700.00,6000.00,10000.00,M,M,M,M,M,26.00,230.00,2014-07-28 19:42,82.94,KJFK 281951Z 24019G25KT 10SM SCT047 SCT060 SCT100 28/17 A2954 RMK AO2 PK WND 23026/1942 SLP004 T02780167
JFK,2014-07-28 20:51,-73.7622,40.6386,84.02,60.98,45.90,240.00,21.00,0.0001,29.55,1000.70,10.00,24.00,FEW,SCT,BKN,BKN,4700.00,6000.00,11000.00,25000.00,M,M,M,M,M,M,M,84.33,KJFK 282051Z 24021G24KT 10SM FEW047 SCT060 BKN110 BKN250 29/16 A2955 RMK AO2 RAB02E18 SLP007 P0000 60000 T02890161 53006
JFK,2014-07-28 21:51,-73.7622,40.6386,82.04,59.00,45.60,230.00,22.00,0.00,29.56,1000.80,10.00,28.00,SCT,SCT,SCT,M,6000.00,11000.00,25000.00,M,M,M,M,M,28.00,230.00,2014-07-28 21:50,82.19,KJFK 282151Z 23022G28KT 10SM SCT060 SCT110 SCT250 28/15 A2956 RMK AO2 PK WND 23028/2150 SLP008 T02780150
JFK,2014-07-28 22:51,-73.7622,40.6386,80.96,57.02,43.99,250.00,19.00,0.00,29.58,1001.60,10.00,25.00,SCT,SCT,SCT,M,6000.00,11000.00,25000.00,M,M,M,M,M,27.00,230.00,2014-07-28 21:57,81.02,KJFK 282251Z 25019G25KT 10SM SCT060 SCT110 SCT250 27/14 A2958 RMK AO2 PK WND 23027/2157 SLP016 VCSH NW T02720139
JFK,2014-07-28 23:51,-73.7622,40.6386,78.08,57.92,49.94,300.00,16.00,0.00,29.61,1002.60,10.00,25.00,SCT,BKN,BKN,M,5500.00,8500.00,25000.00,M,M,M,M,M,28.00,250.00,2014-07-28 23:20,78.08,KJFK 282351Z 30016G25KT 10SM SCT055 BKN085 BKN250 26/14 A2961 RMK AO2 PK WND 25028/2320 SLP026 60000 T02560144 10289 20256 53019
JFK,2014-07-29 00:51,-73.7622,40.6386,75.02,57.02,53.52,280.00,12.00,0.00,29.63,1003.30,10.00,M,FEW,SCT,SCT,M,5500.00,8500.00,25000.00,M,M,M,M,M,M,M,M,75.02,KJFK 290051Z 28012KT 10SM FEW055 SCT085 SCT250 24/14 A2963 RMK AO2 SLP033 T02390139
JFK,2014-07-29 01:51,-73.7622,40.6386,73.04,59.00,61.41,280.00,14.00,0.00,29.67,1004.80,10.00,M,FEW,SCT,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,73.04,KJFK 290151Z 28014KT 10SM FEW055 SCT250 23/15 A2967 RMK AO2 SLP048 T02280150
JFK,2014-07-29 02:51,-73.7622,40.6386,71.96,57.92,61.28,310.00,15.00,0.00,29.69,1005.30,10.00,22.00,FEW,SCT,M,M,3200.00,25000.00,M,M,M,M,M,M,M,M,M,71.96,KJFK 290251Z 31015G22KT 10SM FEW032 SCT250 22/14 A2969 RMK AO2 SLP053 T02220144 51027
JFK,2014-07-29 03:51,-73.7622,40.6386,69.98,57.02,63.45,300.00,16.00,0.00,29.68,1005.20,10.00,22.00,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,69.98,KJFK 290351Z 30016G22KT 10SM FEW040 21/14 A2968 RMK AO2 SLP052 T02110139
JFK,2014-07-29 04:51,-73.7622,40.6386,69.08,55.94,62.93,300.00,18.00,0.00,29.71,1006.00,10.00,M,FEW,M,M,M,4200.00,M,M,M,M,M,M,M,27.00,300.00,2014-07-29 04:20,69.08,KJFK 290451Z 30018KT 10SM FEW042 21/13 A2971 RMK AO2 PK WND 30027/0420 SLP060 T02060133 402890206
JFK,2014-07-29 05:51,-73.7622,40.6386,68.00,55.04,63.21,310.00,17.00,0.00,29.73,1006.80,10.00,23.00,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,KJFK 290551Z 31017G23KT 10SM FEW040 20/13 A2973 RMK AO2 SLP068 T02000128 10256 20200 53016
JFK,2014-07-29 06:51,-73.7622,40.6386,66.92,55.04,65.61,320.00,11.00,0.00,29.75,1007.50,10.00,18.00,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,66.92,KJFK 290651Z 32011G18KT 10SM FEW040 19/13 A2975 RMK AO2 SLP075 T01940128
JFK,2014-07-29 07:51,-73.7622,40.6386,66.02,53.96,65.07,310.00,13.00,0.00,29.76,1007.80,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,66.02,KJFK 290751Z 31013KT 10SM FEW040 19/12 A2976 RMK AO2 SLP078 T01890122
JFK,2014-07-29 08:51,-73.7622,40.6386,66.02,53.06,62.96,330.00,12.00,0.00,29.78,1008.40,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,66.02,KJFK 290851Z 33012KT 10SM FEW040 19/12 A2978 RMK AO2 SLP084 T01890117 53016
